,Time,Cell,Actb,Bmi1,Bmp4,Bmp7,Bmpr1a,Cd34,Cdh1,Cdh2,Cdk2,Cdx2,Cldn6,Ctcf,Ctnnb1,Dnmt1,Dnmt3b,Dppa3,Dppa4,Eomes,Esrrb,Ezh2,Fbxo15,Fgf4,Fgf5,Fgfr2,Foxa2,Gapdh,Gata1,Gata4,Gata6,Gdf3,GFAP,Gli2,Grb2,Gsc,Gsk3b,Hand1,Hdac1,Hes1,Igf2,Isl1,Jag1,Jarid2,Kdm1a,Kdm4c,Klf4,Lif,Lifr,Lin28a,Mbd3,MBP,Mef2a,Mixl1,Mki67ip,Myc,Myst3,Nanog,Ncam1,Nestin,Notch1,Nr0b1,Nr5a2,Nr6a1,Olig1,Olig2,Otx2,Pax6,Pou5f1,Prmt6,Prmt7,Ptpn11,Rai1,Rcc1,Rest,Sall4,Setdb1,Smad1,Smarca4,Smarcc1,Socs3,Sox1,Sox2,Stat3,T,Tbx3,Tcf7l1,Tcl1,Tgm2,Trp53,Tubb3,Utf1,Vim,Wdr5,Wnt3a,Wnt5a,Zfp281,Zfp42,State
E14tg2a.168h.2H,168,E14,16.27518359,12.79521892,0.0,0.0,0.0,0.0,0.0,14.92196951,13.91596516,0.0,12.64868869,13.28863238,16.78211864,14.02721256,0.0,0.0,0.0,0.0,0.0,12.43038327,0.0,0.0,0.0,10.86318593,0.0,19.61984072,0.0,0.0,0.0,0.0,0.0,10.12907297,0.0,0.0,0.0,0.0,14.35894582,0.0,11.12359755,0.0,0.0,11.64895649,14.67662337,11.46872935,0.0,0.0,12.14937803,7.9486482,14.15598364,0.0,0.0,0.0,0.0,0.0,13.51332177,0.0,0.0,11.08628947,10.13928663,0.0,0.0,0.0,0.0,0.0,0.0,13.14102284,0.0,0.0,12.165595300000001,12.19577817,11.87315708,11.21840286,11.39675556,12.14240413,10.64138608,0.0,0.0,14.27044532,0.0,0.0,0.0,12.08524408,0.0,0.0,13.26648978,0.0,11.26062068,10.27238167,12.64954705,0.0,18.11208411,12.21272377,0.0,0.0,14.42945174,0.0,3
E14tg2a.168h.3A,168,E14,15.80159019,0.0,0.0,0.0,0.0,0.0,0.0,14.68733152,0.0,0.0,0.0,13.98203623,14.75166734,14.45834693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72415492,0.0,0.0,0.0,0.0,0.0,0.0,12.56410542,0.0,10.84717597,0.0,14.24467262,0.0,0.0,0.0,0.0,0.0,16.35118778,11.65287055,11.21976676,0.0,7.94710984,0.0,12.86964767,0.0,0.0,0.0,0.0,0.0,12.01411142,0.0,0.0,9.55681375,0.0,0.0,0.0,7.00725181,0.0,0.0,0.0,0.0,0.0,6.62505085,11.65812793,13.09060134,0.0,0.0,0.0,0.0,0.0,10.80986233,0.0,13.84649687,0.0,0.0,0.0,13.39687628,0.0,0.0,0.0,0.0,0.0,0.0,17.32762237,0.0,16.18971416,10.90665248,0.0,0.0,14.32785781,0.0,3
E14tg2a.168h.3B,168,E14,16.04868805,11.48726628,0.0,0.0,0.0,0.0,0.0,14.44217766,0.0,0.0,0.0,13.34282683,12.65540436,12.87997899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85357667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1608873,0.0,0.0,0.0,0.0,11.80738224,15.76927911,11.70851115,0.0,0.0,0.0,8.55046887,0.0,0.0,10.98809981,0.0,0.0,0.0,13.32403766,0.0,0.0,9.00709292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.21226711,0.0,0.0,0.0,0.0,9.97237503,12.10876717,0.0,13.17234378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01772986,0.0,16.00145439,0.0,0.0,0.0,13.59401646,0.0,3
E14tg2a.168h.3C,168,E14,16.08898517,11.58519497,5.48082991,0.0,13.98474567,0.0,0.0,15.84133807,14.04176901,0.0,0.0,13.956431400000001,16.09091583,15.30902614,0.0,3.84138737,0.0,0.0,0.0,10.92298971,0.0,0.0,0.0,10.27248953,0.0,18.88488867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54055585,0.0,15.99052361,8.27010292,0.0,0.0,0.0,12.39492326,14.938364800000002,12.67759578,0.0,0.0,9.75616034,8.988825300000002,14.11258374,0.0,11.86333497,0.0,0.0,12.64342687,14.28856881,0.0,0.0,9.0939238,10.34691709,0.0,0.0,0.0,0.0,0.0,0.0,12.62521971,0.0,0.0,0.0,12.40240342,13.89247472,11.45992618,13.49163289,0.0,9.6287117,11.88215743,0.0,15.16131841,9.53608446,0.0,12.09589393,11.92067431,0.0,0.0,13.19811903,0.0,0.0,9.91218628,12.407027699999999,0.0,18.30780007,10.78476302,0.0,0.0,14.00096574,0.0,3
E14tg2a.168h.3D,168,E14,15.35411763,0.0,0.0,0.0,11.78288249,0.0,0.0,13.72302916,0.0,0.0,11.28844252,0.0,14.83710268,11.80579219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76357733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40928651,0.0,0.0,0.0,0.0,11.71826713,15.29711724,11.10810729,0.0,0.0,10.97074418,10.45087417,11.76106415,0.0,12.74366767,0.0,0.0,0.0,13.17074544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33059935,11.4303746,0.0,0.0,10.66003752,9.61229748,0.0,0.0,13.68872654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.129331,0.0,14.64898864,11.17377539,0.0,0.0,13.32564031,0.0,3
E14tg2a.168h.3E,168,E14,16.1558149,11.32547522,0.0,0.0,13.12410574,0.0,0.0,0.0,13.65273922,0.0,16.16733837,13.79610533,15.56139197,12.69005547,12.38124515,0.0,0.0,0.0,0.0,0.0,12.90718397,0.0,0.0,12.00997154,13.68285375,18.89740904,0.0,15.91517729,11.95446228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.57721748,9.43614052,13.34630441,0.0,0.0,0.0,15.69020882,12.24213807,14.39201447,10.02996674,14.71595774,13.0681483,14.36353209,0.0,0.0,0.0,0.0,0.0,13.30668367,6.79694359,0.0,9.67779315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.264749900000002,11.7502234,0.0,14.03972871,12.00227215,11.36321349,12.60870913,0.0,13.89253205,0.0,0.0,0.0,14.22130332,0.0,0.0,14.28269561,0.0,0.0,0.0,16.39261794,0.0,17.61504326,11.65070898,0.0,0.0,13.32476737,0.0,2
E14tg2a.168h.3H,168,E14,16.33329117,11.13593458,0.0,0.0,0.0,0.0,0.0,14.89629731,0.0,0.0,0.0,13.53711716,14.72586846,12.97629866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.62538556,0.0,0.0,0.0,0.0,0.0,0.0,12.95955048,0.0,11.2420469,0.0,13.43016079,0.0,0.0,0.0,13.36230476,11.07027009,16.21201475,0.0,0.0,0.0,11.35111736,11.66046873,13.00660777,0.0,0.0,0.0,0.0,0.0,13.31241429,10.2268287,0.0,8.82663809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63715291,0.0,13.05072812,0.0,0.0,0.0,10.0817062,12.48637734,0.0,14.03494005,0.0,0.0,0.0,12.69907696,0.0,0.0,0.0,0.0,0.0,9.17118077,18.1317822,0.0,13.72731331,11.91589398,0.0,0.0,12.49206286,0.0,3
E14tg2a.168h.4A,168,E14,14.92450925,0.0,0.0,0.0,0.0,0.0,0.0,14.39579484,0.0,0.0,12.20358756,11.22199522,14.75178335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53380774,0.0,0.0,0.0,0.0,0.0,0.0,11.33599162,0.0,0.0,0.0,12.08231538,0.0,0.0,0.0,13.35931746,12.63084483,14.36586777,11.0765465,0.0,0.0,0.0,8.54113707,11.29039231,0.0,0.0,0.0,0.0,0.0,12.58275088,0.0,0.0,11.10610721,11.56435168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48740714,11.78381114,0.0,0.0,0.0,9.45798495,10.7210647,0.0,13.21953353,0.0,0.0,0.0,11.63520985,0.0,0.0,11.91138084,0.0,0.0,0.0,15.86048117,0.0,17.33169229,0.0,0.0,0.0,12.76808338,0.0,3
E14tg2a.168h.4B,168,E14,16.22327577,9.01982364,0.0,0.0,11.74899347,0.0,0.0,14.30960847,0.0,0.0,11.47340999,12.09095536,15.05498984,13.03430458,0.0,0.0,0.0,0.0,0.0,0.0,10.80060587,0.0,0.0,11.18549957,5.6017790000000005,17.49720717,0.0,5.52352755,10.85856927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4701809,0.0,0.0,0.0,17.17755228,12.03390219,15.41407035,0.0,0.0,0.0,11.86180551,8.91013648,12.08561298,0.0,0.0,0.0,0.0,11.47983698,11.11026884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03585891,0.0,0.0,0.0,13.40362423,12.61845703,0.0,0.0,12.54212979,9.30673384,11.61628499,0.0,13.14397864,0.0,0.0,11.303291699999999,12.02722364,0.0,0.0,11.94406385,0.0,0.0,8.67706114,15.95718673,0.0,17.5392264,8.78189601,0.0,0.0,12.45093288,0.0,3
E14tg2a.168h.4C,168,E14,17.66368621,12.28350284,0.0,0.0,13.93524492,0.0,0.0,10.28841373,15.67471433,0.0,14.11891979,14.75586817,16.28520084,15.81655404,15.85783175,0.0,0.0,0.0,0.0,0.0,16.16241391,0.0,0.0,0.0,16.30392719,19.28747213,0.0,16.99397468,16.31005224,0.0,0.0,0.0,11.9965405,0.0,12.12602782,0.0,15.84799322,8.51700437,0.0,9.99968585,0.0,11.47016848,16.77498791,0.0,14.68824215,14.49066874,16.40612729,13.53057946,15.04446206,0.0,11.98681404,0.0,12.26003176,14.14966425,13.277825699999998,0.0,0.0,8.65376041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28972205,14.95731753,0.0,0.0,14.27270941,16.28428566,10.37664138,13.16462842,0.0,14.36749294,13.85744377,0.0,0.0,15.7849269,0.0,0.0,13.98309835,0.0,0.0,10.51112942,13.58433541,0.0,16.76918407,12.82232396,0.0,0.0,14.43048306,12.93065227,2
E14tg2a.168h.4D,168,E14,15.71775595,11.28145466,0.0,0.0,0.0,0.0,0.0,13.59312627,0.0,0.0,0.0,13.27438011,13.87694248,0.0,0.0,0.0,0.0,0.0,0.0,11.64336641,0.0,0.0,0.0,12.3567336,0.0,16.79832123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51643106,0.0,0.0,0.0,12.27737898,14.19864639,15.701855300000002,0.0,0.0,0.0,9.8062732,10.9683002,11.07922794,0.0,12.87988324,0.0,0.0,0.0,11.90250555,0.0,0.0,0.0,7.45179139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89836447,11.48889292,0.0,11.3436614,0.0,0.0,9.13470656,11.74110882,0.0,14.54583476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0306907,18.22729088,0.0,16.54793935,0.0,0.0,0.0,10.341666900000002,0.0,3
E14tg2a.168h.4E,168,E14,15.92610415,12.49503061,0.0,0.0,11.95139572,0.0,0.0,15.84965233,14.02441064,0.0,0.0,12.6715042,16.304525,14.720207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63166333,20.219776067999998,0.0,0.0,0.0,0.0,0.0,0.0,11.53743326,0.0,0.0,0.0,15.31943281,0.0,0.0,0.0,0.0,12.93910121,15.98077725,0.0,0.0,9.58016682,12.80249999,14.05603298,15.01505499,0.0,11.14447267,0.0,0.0,0.0,13.02919355,0.0,0.0,12.634036300000002,10.54906429,0.0,0.0,0.0,0.0,11.44520622,0.0,11.38301665,0.0,9.99050715,12.30548123,0.0,11.52027922,13.55015805,13.84723904,13.90008731,9.90341309,12.67272291,0.0,15.14627341,0.0,0.0,11.62830172,0.0,0.0,0.0,13.25312881,0.0,0.0,12.73991806,13.43876296,0.0,18.34343016,14.17591072,0.0,0.0,14.27181349,0.0,1
E14tg2a.168h.4G,168,E14,16.768616199999997,11.98716845,0.0,0.0,0.0,0.0,0.0,14.37281292,0.0,0.0,0.0,10.30766873,14.07109863,14.136047099999999,0.0,0.0,0.0,0.0,0.0,10.90319744,0.0,0.0,0.0,0.0,0.0,15.85185713,0.0,0.0,0.0,0.0,0.0,0.0,11.72881277,0.0,11.33370607,0.0,13.75565763,0.0,0.0,0.0,12.67010355,0.0,16.41515833,0.0,0.0,0.0,11.52898436,10.04674689,12.23529571,0.0,12.05208432,0.0,0.0,0.0,12.62712626,0.0,0.0,10.8083959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52760965,10.47799752,13.40140007,11.92679413,0.0,0.0,0.0,0.0,10.92536036,0.0,13.40359698,0.0,0.0,0.0,0.0,0.0,0.0,12.20303536,0.0,0.0,11.58986545,18.63624632,0.0,13.75268188,0.0,0.0,0.0,13.97386693,0.0,3
E14tg2a.168h.4H,168,E14,15.62255267,9.80494176,0.0,0.0,0.0,0.0,0.0,12.58972482,0.0,0.0,0.0,12.83394988,14.22383969,11.7807132,12.28771775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75968969,0.0,17.02684435,0.0,0.0,0.0,0.0,0.0,0.0,11.7601519,0.0,0.0,0.0,13.475147699999999,0.0,0.0,0.0,0.0,12.52554455,15.83616016,11.28903026,0.0,0.0,0.0,0.0,12.95487962,0.0,0.0,0.0,0.0,0.0,13.9339758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14676646,0.0,0.0,0.0,0.0,12.279621699999998,0.0,13.04654138,11.90746997,10.06144894,11.86642131,0.0,12.78030126,0.0,0.0,0.0,11.954874,0.0,0.0,0.0,0.0,0.0,0.0,17.40262814,0.0,18.338792,0.0,0.0,0.0,13.84529707,0.0,3
E14tg2a.168h.5A,168,E14,17.89806745,0.0,0.0,13.09600079,11.88936621,0.0,0.0,15.368582199999999,0.0,0.0,0.0,13.59781299,15.90067234,14.82940728,0.0,0.0,0.0,0.0,0.0,10.95086292,10.504941699999998,0.0,0.0,0.0,0.0,19.06811239,0.0,0.0,0.0,0.0,0.0,0.0,13.38131371,0.0,11.11677553,0.0,13.20406746,0.0,0.0,0.0,12.20454227,12.4723529,16.61176812,12.18021821,0.0,0.0,10.85981621,14.64509159,12.27849135,0.0,0.0,0.0,0.0,0.0,12.82458139,0.0,0.0,10.25518558,0.0,0.0,0.0,9.91755129,0.0,0.0,0.0,0.0,0.0,10.23625708,0.0,13.23509482,14.42092016,0.0,0.0,11.61720856,9.6902251,13.08029757,0.0,14.12629117,0.0,0.0,0.0,12.85312194,0.0,0.0,0.0,0.0,0.0,0.0,19.66734329,0.0,14.64964366,3.71240368,0.0,0.0,14.47340281,0.0,3
E14tg2a.168h.5B,168,E14,17.77553957,11.69832406,11.17039384,0.0,12.98276876,0.0,0.0,0.0,14.190369400000002,0.0,12.39243119,12.84235379,15.30090566,15.22370107,12.25707612,0.0,0.0,0.0,0.0,0.0,15.24455391,0.0,0.0,0.0,14.37746082,19.07890578,0.0,13.17388368,15.98959907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2500318,0.0,0.0,0.0,0.0,11.20530444,14.76079843,12.90974902,13.60690556,0.0,16.08919249,11.26207465,13.29959061,0.0,0.0,0.0,10.68171692,0.0,12.30010844,0.0,0.0,0.0,0.0,0.0,9.27425816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.919893,14.96418201,13.26292254,11.35845668,15.04466801,13.59960375,11.00140899,11.13793916,0.0,13.86207258,11.92766134,0.0,0.0,14.93705811,0.0,0.0,13.97308401,0.0,0.0,10.86945434,0.0,0.0,13.35451384,11.89925287,0.0,0.0,11.71571932,12.06140549,2
E14tg2a.168h.5C,168,E14,16.27751975,10.13705317,0.0,0.0,10.92623389,0.0,0.0,13.52959836,12.77407093,0.0,12.16001482,12.49568712,14.27636863,0.0,0.0,0.0,0.0,0.0,0.0,9.65371522,0.0,0.0,0.0,0.0,0.0,18.55188765,0.0,5.23757118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.29927351,0.0,0.0,12.4905988,0.0,0.0,16.73494879,0.0,0.0,0.0,11.28051975,8.53732728,12.28536563,0.0,12.95918431,0.0,11.66930328,0.0,13.59397582,0.0,0.0,9.50266256,10.82895197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94770977,14.08859939,12.29745861,0.0,11.53898258,0.0,12.74598699,0.0,14.30650614,0.0,0.0,0.0,13.4004983,0.0,0.0,12.16177067,0.0,0.0,0.0,17.38363928,0.0,16.61754847,10.49785406,0.0,0.0,13.10860745,0.0,3
E14tg2a.168h.5D,168,E14,16.58628197,10.25268148,0.0,0.0,0.0,0.0,0.0,13.44117161,0.0,0.0,0.0,10.81327388,12.06891808,13.89812702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05181847,0.0,0.0,0.0,0.0,0.0,0.0,12.62999165,0.0,0.0,0.0,12.03237125,0.0,0.0,0.0,0.0,12.86096008,15.81762293,0.0,0.0,0.0,0.0,9.50198062,11.67628691,0.0,0.0,0.0,0.0,0.0,11.33845846,0.0,0.0,0.0,9.41636071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19616382,0.0,11.00187576,0.0,12.95613399,0.0,0.0,0.0,13.29680994,0.0,0.0,0.0,0.0,0.0,8.51202797,18.82079571,0.0,16.04626035,0.0,0.0,13.67691178,13.628617000000002,0.0,3
E14tg2a.168h.5E,168,E14,15.37827723,11.60063647,0.0,0.0,0.0,0.0,0.0,13.73410321,0.0,0.0,0.0,0.0,15.26116723,12.560373199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05088234,0.0,16.31689849,0.0,0.0,0.0,0.0,0.0,0.0,11.67390908,0.0,11.12949219,0.0,13.18702019,0.0,0.0,0.0,0.0,12.90189997,15.79378989,0.0,0.0,0.0,0.0,8.50278298,13.20918511,0.0,0.0,0.0,0.0,0.0,12.52331756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16137223,7.32217062,11.93798496,0.0,14.79243471,0.0,0.0,0.0,12.00093976,0.0,0.0,0.0,0.0,0.0,11.59399339,16.86528064,0.0,14.72490322,0.0,0.0,0.0,13.38467281,10.04664068,3
E14tg2a.168h.5F,168,E14,15.97929709,10.64407212,0.0,10.83114491,0.0,0.0,0.0,15.2331455,11.58153844,0.0,11.50306867,12.94012105,13.89511331,14.08319725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84679543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89012136,0.0,13.76430423,0.0,0.0,0.0,0.0,11.44653584,16.68862496,0.0,0.0,0.0,0.0,11.60401935,11.31999742,0.0,0.0,0.0,0.0,0.0,12.90961604,0.0,0.0,11.77664318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60771421,0.0,12.62970123,13.55817102,11.737723800000001,0.0,0.0,8.93735141,11.94975326,0.0,13.09594714,0.0,0.0,0.0,13.0739148,0.0,0.0,0.0,0.0,0.0,10.30072216,18.20347478,0.0,15.45365713,12.11247179,0.0,0.0,13.77886293,0.0,3
E14tg2a.168h.5G,168,E14,17.72106279,11.62109228,0.0,0.0,13.18921277,0.0,0.0,10.19050252,13.32661827,0.0,15.149484099999999,13.58387944,14.93771629,14.28201702,15.07614781,0.0,0.0,0.0,0.0,0.0,15.24012161,0.0,0.0,11.32849525,15.73329391,19.61556037,0.0,0.0,15.04374543,0.0,0.0,0.0,11.79535657,0.0,0.0,0.0,15.45072959,0.0,7.48257035,0.0,0.0,11.2522196,14.97055829,13.17516652,16.63260207,10.50614241,15.06109522,13.68444729,14.33482962,0.0,0.0,0.0,12.34163851,0.0,11.63776658,0.0,0.0,10.8929963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94472476,14.13124124,12.01070109,0.0,14.47266617,15.03139223,9.25385684,12.18245515,0.0,12.85152877,0.0,0.0,0.0,14.73009749,0.0,0.0,14.94657326,0.0,0.0,8.21124427,0.0,0.0,15.47569965,12.83354961,0.0,11.32097866,13.83626748,12.97764545,2
E14tg2a.168h.5H,168,E14,15.75283851,12.57934428,0.0,0.0,0.0,0.0,0.0,15.35813404,14.08271672,0.0,0.0,14.64363127,15.48936884,15.19906864,12.79039605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.90596675,0.0,19.38469958,0.0,0.0,0.0,0.0,0.0,0.0,12.10344986,0.0,10.52135665,0.0,14.88777847,0.0,0.0,0.0,0.0,12.33478021,15.21964457,11.4382639,0.0,0.0,0.0,8.23665224,13.88113331,0.0,9.86179389,0.0,10.14487703,0.0,12.80144944,0.0,0.0,12.95490197,12.1214351,0.0,0.0,0.0,0.0,0.0,0.0,12.32445622,0.0,10.22181575,10.53874602,13.85757302,10.76407732,11.19428108,10.73523521,0.0,10.65701073,12.29212637,0.0,14.14964515,0.0,0.0,4.98138895,11.55729696,0.0,0.0,14.22934498,0.0,0.0,0.0,14.06171152,0.0,19.00780307,11.87240973,0.0,0.0,12.92825829,0.0,3
E14tg2a.168h.6B,168,E14,15.78847309,11.89478092,0.0,0.0,11.10436086,0.0,0.0,13.18998019,14.30969445,0.0,0.0,13.78535732,15.23842191,15.70920444,0.0,0.0,0.0,0.0,0.0,11.38392625,0.0,0.0,0.0,12.36800524,0.0,17.75344542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87674271,0.0,15.24104024,0.0,0.0,0.0,0.0,12.43889577,15.8751897,11.20005106,0.0,0.0,0.0,0.0,13.97297811,0.0,12.96679295,0.0,0.0,0.0,13.26833382,0.0,0.0,0.0,10.53398376,0.0,0.0,0.0,0.0,0.0,0.0,12.74730311,0.0,0.0,10.98100397,12.32928679,13.79588887,11.860665199999998,0.0,0.0,9.93283203,12.4465936,0.0,14.82410444,0.0,0.0,0.0,0.0,0.0,0.0,13.03433486,0.0,0.0,10.76923247,17.50762846,0.0,16.55982212,11.07391089,0.0,0.0,13.29483603,0.0,3
E14tg2a.168h.6C,168,E14,16.32031557,10.63032178,0.0,0.0,0.0,0.0,0.0,13.31486945,0.0,0.0,0.0,13.29803151,14.21726036,13.74031687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20399626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34331687,0.0,0.0,0.0,12.093217,0.0,16.66364858,11.51650711,0.0,0.0,0.0,12.96549025,13.22080466,0.0,11.79548831,0.0,0.0,11.90878623,12.90059548,0.0,0.0,10.29623002,10.67792394,0.0,0.0,0.0,0.0,12.08337847,0.0,0.0,0.0,0.0,0.0,0.0,12.603143,0.0,0.0,0.0,0.0,12.56500824,0.0,14.2495312,0.0,0.0,0.0,12.85958284,0.0,0.0,0.0,0.0,0.0,6.23255554,18.2395422,0.0,16.3425176,0.0,0.0,0.0,13.15959645,0.0,3
E14tg2a.168h.6D,168,E14,16.67202227,0.0,0.0,0.0,12.00973634,0.0,0.0,14.13075053,0.0,0.0,0.0,12.72148448,14.65219558,13.91789858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3584365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84691967,0.0,14.31296581,0.0,0.0,0.0,12.58347261,12.61220014,16.2589559,12.36763768,0.0,0.0,11.54833487,8.76484737,12.49135378,0.0,0.0,0.0,0.0,0.0,13.05651424,0.0,0.0,0.0,9.3474551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25672079,12.94639201,0.0,0.0,0.0,0.0,12.216286199999999,0.0,14.13157365,0.0,0.0,0.0,12.11770913,0.0,0.0,0.0,0.0,0.0,7.563855800000001,17.88132476,0.0,18.10018784,11.51790542,0.0,0.0,13.62598389,0.0,3
E14tg2a.168h.6E,168,E14,15.50311294,8.83231113,0.0,0.0,0.0,0.0,0.0,14.02280611,11.65726301,0.0,0.0,0.0,14.57305528,11.89672844,0.0,0.0,0.0,0.0,0.0,12.05012213,0.0,0.0,0.0,0.0,0.0,16.65782565,0.0,0.0,0.0,0.0,0.0,10.28227611,0.0,0.0,10.03545673,0.0,12.94448408,0.0,0.0,0.0,13.56727679,13.41639819,15.30414576,11.41916364,0.0,0.0,11.92228198,9.22494914,13.62991525,0.0,11.91179371,0.0,0.0,0.0,12.26584803,0.0,0.0,0.0,11.26465545,0.0,0.0,0.0,0.0,0.0,0.0,11.73084025,0.0,0.0,0.0,12.29846299,0.0,0.0,11.47278158,11.520471800000001,0.0,9.01629493,0.0,13.41837393,0.0,0.0,11.86527873,0.0,0.0,0.0,0.0,0.0,0.0,10.99307245,16.89116114,0.0,18.05062571,0.0,0.0,7.6424378,0.0,0.0,3
E14tg2a.168h.6F,168,E14,16.699475500000002,0.0,0.0,13.23369261,11.71947309,0.0,0.0,15.66858383,11.60153355,0.0,0.0,12.87968123,15.50557421,15.02124706,12.66477209,0.0,0.0,0.0,11.58237332,11.026844300000002,0.0,0.0,0.0,0.0,0.0,18.68015029,0.0,0.0,0.0,0.0,0.0,0.0,13.02185465,0.0,0.0,0.0,12.97097051,0.0,0.0,0.0,0.0,14.48947735,17.1419073,0.0,0.0,0.0,10.92762318,11.68313671,13.99616064,0.0,12.05539193,0.0,0.0,12.91401275,14.66449168,0.0,0.0,8.82882983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43126908,14.35416357,0.0,0.0,0.0,9.97062243,12.34867238,0.0,14.84688779,0.0,0.0,0.0,14.28977604,0.0,0.0,0.0,0.0,0.0,12.42878578,18.85883078,0.0,15.80008911,0.0,0.0,11.44742302,14.85342818,0.0,3
E14tg2a.168h.6G,168,E14,14.94250404,10.99698012,0.0,0.0,0.0,0.0,0.0,15.17509505,0.0,0.0,0.0,0.0,15.98050325,15.13683215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09563379,9.9607295,18.26974678,0.0,0.0,0.0,0.0,0.0,0.0,11.49866055,0.0,9.90174031,0.0,14.15920542,0.0,0.0,0.0,0.0,13.26218185,15.44947875,13.04315656,0.0,0.0,11.83127706,0.0,12.92125995,0.0,12.29341755,0.0,11.86281314,0.0,13.20150981,0.0,0.0,11.87558621,11.95361948,0.0,0.0,0.0,0.0,0.0,0.0,14.87435371,0.0,0.0,0.0,12.33416802,13.45455783,0.0,12.97756804,0.0,10.41926439,12.05057946,0.0,13.592498999999998,0.0,0.0,0.0,13.50472851,0.0,0.0,13.17000834,0.0,0.0,0.0,15.20961595,0.0,18.37343965,0.0,0.0,11.54487654,13.78425743,0.0,3
